InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,Revenue,InvoiceMonth,IsReturn,DayOfWeek,Hour
536840,22961,JAM MAKING SET PRINTED,12,2010-12-02 18:27:00,1.45,12738,Germany,17.4,2010-12,False,Thursday,18
536841,22766,PHOTO FRAME CORNICE,8,2010-12-02 18:27:00,2.95,16150,United Kingdom,23.6,2010-12,False,Thursday,18
536842,20726,LUNCH BAG WOODLAND,10,2010-12-02 18:45:00,1.65,17552,United Kingdom,16.5,2010-12,False,Thursday,18
536844,22502,PICNIC BASKET WICKER SMALL,32,2010-12-02 18:49:00,4.95,14236,United Kingdom,158.4,2010-12,False,Thursday,18
536845,84997B,RED 3 PIECE RETROSPOT CUTLERY SET,1,2010-12-02 19:18:00,3.75,17961,United Kingdom,3.75,2010-12,False,Thursday,19
536846,22469,HEART OF WICKER SMALL,2,2010-12-02 19:59:00,1.65,14573,United Kingdom,3.3,2010-12,False,Thursday,19
536847,22155,STAR DECORATION RUSTIC,48,2010-12-03 09:31:00,0.42,17135,United Kingdom,20.16,2010-12,False,Friday,9
536849,22730,ALARM CLOCK BAKELIKE IVORY,19,2010-12-03 09:45:00,3.75,17396,United Kingdom,71.25,2010-12,False,Friday,9
536851,20682,RED RETROSPOT CHILDRENS UMBRELLA,24,2010-12-03 09:49:00,3.25,12967,United Kingdom,78.0,2010-12,False,Friday,9
536852,22549,PICTURE DOMINOES,12,2010-12-03 09:51:00,1.45,12686,France,17.4,2010-12,False,Friday,9
536856,22632,HAND WARMER RED POLKA DOT,12,2010-12-03 10:26:00,2.1,13370,United Kingdom,25.200000000000003,2010-12,False,Friday,10
536857,22900, SET 2 TEA TOWELS I LOVE LONDON ,5,2010-12-03 10:33:00,2.95,16883,United Kingdom,14.75,2010-12,False,Friday,10
536858,22326,ROUND SNACK BOXES SET OF4 WOODLAND ,30,2010-12-03 10:36:00,2.95,13520,Switzerland,88.5,2010-12,False,Friday,10
536859,22745,POPPY'S PLAYHOUSE BEDROOM ,1,2010-12-03 10:43:00,2.1,12841,United Kingdom,2.1,2010-12,False,Friday,10
536860,22627,MINT KITCHEN SCALES,1,2010-12-03 10:43:00,8.5,16905,United Kingdom,8.5,2010-12,False,Friday,10
536861,22149,FELTCRAFT 6 FLOWER FRIENDS,6,2010-12-03 10:44:00,2.1,12427,Germany,12.600000000000001,2010-12,False,Friday,10
536863,10123C,HEARTS WRAPPING TAPE ,1,2010-12-03 11:19:00,0.65,17967,United Kingdom,0.65,2010-12,False,Friday,11
536874,21135,VICTORIAN  METAL POSTCARD SPRING,5,2010-12-03 11:35:00,1.69,16891,United Kingdom,8.45,2010-12,False,Friday,11
536884,21523,DOORMAT FANCY FONT HOME SWEET HOME,2,2010-12-03 11:42:00,7.95,14589,United Kingdom,15.9,2010-12,False,Friday,11
536890,17090A,LAVENDER INCENSE 40 CONES IN TIN,36,2010-12-03 11:48:00,0.85,14156,EIRE,30.599999999999998,2010-12,False,Friday,11
536938,22386,JUMBO BAG PINK POLKADOT,20,2010-12-03 12:05:00,1.95,14680,United Kingdom,39.0,2010-12,False,Friday,12
536943,22469,HEART OF WICKER SMALL,2,2010-12-03 12:11:00,1.65,17884,United Kingdom,3.3,2010-12,False,Friday,12
536944,22383,LUNCH BAG SUKI  DESIGN ,70,2010-12-03 12:20:00,1.65,12557,Spain,115.5,2010-12,False,Friday,12
536945,47503J,SET/3 FLORAL GARDEN TOOLS IN BAG,1,2010-12-03 12:24:00,7.95,14083,United Kingdom,7.95,2010-12,False,Friday,12
536946,22813,PACK 3 BOXES BIRD PANNETONE ,12,2010-12-03 12:28:00,1.95,13013,United Kingdom,23.4,2010-12,False,Friday,12
536956,20665,RED RETROSPOT PURSE ,6,2010-12-03 12:43:00,2.95,14210,United Kingdom,17.700000000000003,2010-12,False,Friday,12
536960,22114,HOT WATER BOTTLE TEA AND SYMPATHY,4,2010-12-03 12:48:00,3.95,16477,United Kingdom,15.8,2010-12,False,Friday,12
536967,POST,POSTAGE,1,2010-12-03 12:57:00,18.0,12600,Germany,18.0,2010-12,False,Friday,12
536968,79321,CHILLI LIGHTS,48,2010-12-03 13:09:00,4.25,16013,United Kingdom,204.0,2010-12,False,Friday,13
536970,22423,REGENCY CAKESTAND 3 TIER,120,2010-12-03 13:12:00,10.95,17949,United Kingdom,1314.0,2010-12,False,Friday,13
536971,21733,RED HANGING HEART T-LIGHT HOLDER,32,2010-12-03 13:40:00,2.55,12779,Poland,81.6,2010-12,False,Friday,13
536972,22065,CHRISTMAS PUDDING TRINKET POT ,6,2010-12-03 13:42:00,1.45,16926,United Kingdom,8.7,2010-12,False,Friday,13
536973,22694,WICKER STAR ,6,2010-12-03 13:43:00,2.1,17787,United Kingdom,12.600000000000001,2010-12,False,Friday,13
536974,15056BL,EDWARDIAN PARASOL BLACK,9,2010-12-03 13:59:00,5.95,12682,France,53.550000000000004,2010-12,False,Friday,13
536976,22753,SMALL YELLOW BABUSHKA NOTEBOOK ,3,2010-12-03 14:18:00,0.85,14723,United Kingdom,2.55,2010-12,False,Friday,14
536977,21481,FAWN BLUE HOT WATER BOTTLE,1,2010-12-03 14:18:00,2.95,17954,United Kingdom,2.95,2010-12,False,Friday,14
536980,22632,HAND WARMER RED RETROSPOT,10,2010-12-03 14:26:00,2.1,17819,United Kingdom,21.0,2010-12,False,Friday,14
536983,22331,WOODLAND PARTY BAG + STICKER SET,8,2010-12-03 14:30:00,1.65,12712,Germany,13.2,2010-12,False,Friday,14
536985,22423,REGENCY CAKESTAND 3 TIER,6,2010-12-03 14:40:00,12.75,15373,United Kingdom,76.5,2010-12,False,Friday,14
536986,21479,WHITE SKULL HOT WATER BOTTLE ,8,2010-12-03 14:40:00,3.75,16140,United Kingdom,30.0,2010-12,False,Friday,14
536987,90128B,BLUE LEAVES AND BEADS PHONE CHARM,1,2010-12-03 14:54:00,1.25,17198,United Kingdom,1.25,2010-12,False,Friday,14
536988,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,2,2010-12-03 15:05:00,2.95,17238,United Kingdom,5.9,2010-12,False,Friday,15
536990,21992,VINTAGE PAISLEY STATIONERY SET,6,2010-12-03 15:14:00,2.95,12793,Portugal,17.700000000000003,2010-12,False,Friday,15
536992,84032B,CHARLIE + LOLA RED HOT WATER BOTTLE,36,2010-12-03 15:16:00,2.55,15769,United Kingdom,91.8,2010-12,False,Friday,15
536993,22470,HEART OF WICKER LARGE,2,2010-12-03 15:19:00,2.95,14396,United Kingdom,5.9,2010-12,False,Friday,15
536994,22072,RED RETROSPOT TEA CUP AND SAUCER ,8,2010-12-03 15:25:00,3.75,14898,United Kingdom,30.0,2010-12,False,Friday,15
537022,22791,T-LIGHT GLASS FLUTED ANTIQUE,12,2010-12-03 15:45:00,1.25,12725,Italy,15.0,2010-12,False,Friday,15
537023,22509,SEWING BOX RETROSPOT DESIGN ,1,2010-12-03 16:02:00,16.95,16725,United Kingdom,16.95,2010-12,False,Friday,16
537026,84375,SET OF 20 KIDS COOKIE CUTTERS,12,2010-12-03 16:35:00,2.1,12395,Belgium,25.200000000000003,2010-12,False,Friday,16
537030,22587,FELTCRAFT HAIRBAND RED AND BLUE,12,2010-12-03 16:44:00,0.85,16455,United Kingdom,10.2,2010-12,False,Friday,16
537034,22867,HAND WARMER BIRD DESIGN,96,2010-12-03 17:20:00,1.85,13081,United Kingdom,177.60000000000002,2010-12,False,Friday,17
537036,22660,DOORMAT I LOVE LONDON,1,2010-12-03 17:28:00,7.95,15545,United Kingdom,7.95,2010-12,False,Friday,17
537037,22114,HOT WATER BOTTLE TEA AND SYMPATHY,8,2010-12-05 10:03:00,3.95,17243,United Kingdom,31.6,2010-12,False,Sunday,10
537038,21523,DOORMAT FANCY FONT HOME SWEET HOME,10,2010-12-05 10:12:00,6.75,15465,United Kingdom,67.5,2010-12,False,Sunday,10
537040,22423,REGENCY CAKESTAND 3 TIER,48,2010-12-05 10:27:00,10.95,13089,United Kingdom,525.5999999999999,2010-12,False,Sunday,10
537041,22726,ALARM CLOCK BAKELIKE GREEN,4,2010-12-05 10:36:00,3.75,16033,United Kingdom,15.0,2010-12,False,Sunday,10
537042,22969,HOMEMADE JAM SCENTED CANDLES,12,2010-12-05 10:45:00,1.45,13838,United Kingdom,17.4,2010-12,False,Sunday,10
537044,72807B,SET/3 OCEAN SCENT CANDLE JEWEL BOX,4,2010-12-05 10:52:00,4.25,18055,United Kingdom,17.0,2010-12,False,Sunday,10
537045,90175C,BLUE GLASS CHUNKY CHARM BRACELET,1,2010-12-05 10:54:00,8.95,15038,United Kingdom,8.95,2010-12,False,Sunday,10
537046,22169,FAMILY ALBUM WHITE PICTURE FRAME,16,2010-12-05 10:58:00,7.65,18109,United Kingdom,122.4,2010-12,False,Sunday,10
537047,22603,CHRISTMAS RETROSPOT TREE WOOD,5,2010-12-05 11:02:00,0.85,13069,United Kingdom,4.25,2010-12,False,Sunday,11
537049,21733,RED HANGING HEART T-LIGHT HOLDER,6,2010-12-05 11:04:00,2.95,16241,United Kingdom,17.700000000000003,2010-12,False,Sunday,11
537050,16237,SLEEPING CAT ERASERS,30,2010-12-05 11:10:00,0.21,14800,United Kingdom,6.3,2010-12,False,Sunday,11
537051,22301,COFFEE MUG CAT + BIRD DESIGN,6,2010-12-05 11:12:00,2.55,15708,United Kingdom,15.299999999999999,2010-12,False,Sunday,11
537052,22791,T-LIGHT GLASS FLUTED ANTIQUE,72,2010-12-05 11:15:00,1.06,16839,United Kingdom,76.32000000000001,2010-12,False,Sunday,11
537053,22926,IVORY GIANT GARDEN THERMOMETER,2,2010-12-05 11:38:00,5.95,16168,United Kingdom,11.9,2010-12,False,Sunday,11
537054,22732,3D VINTAGE CHRISTMAS STICKERS ,1,2010-12-05 11:40:00,1.25,16931,United Kingdom,1.25,2010-12,False,Sunday,11
537055,15056BL,EDWARDIAN PARASOL BLACK,2,2010-12-05 11:45:00,5.95,16814,United Kingdom,11.9,2010-12,False,Sunday,11
537057,22379,RECYCLING BAG RETROSPOT ,2,2010-12-05 11:49:00,2.1,15351,United Kingdom,4.2,2010-12,False,Sunday,11
537058,22941,CHRISTMAS LIGHTS 10 REINDEER,2,2010-12-05 11:51:00,8.5,13269,United Kingdom,17.0,2010-12,False,Sunday,11
537059,85124C,GREEN JUICY FRUIT PHOTO FRAME,1,2010-12-05 11:54:00,2.55,14813,United Kingdom,2.55,2010-12,False,Sunday,11
537065,22837,HOT WATER BOTTLE BABUSHKA ,8,2010-12-05 11:57:00,4.65,12567,France,37.2,2010-12,False,Sunday,11
537077,72232,FENG SHUI PILLAR CANDLE,24,2010-12-05 11:59:00,0.19,17062,United Kingdom,4.5600000000000005,2010-12,False,Sunday,11
537081,22409,MONEY BOX BISCUITS DESIGN,12,2010-12-05 12:00:00,1.25,15332,Lithuania,15.0,2010-12,False,Sunday,12
537111,22974,CHILDRENS DOLLY GIRL MUG,6,2010-12-05 12:08:00,1.65,14810,United Kingdom,9.899999999999999,2010-12,False,Sunday,12
537117,79321,CHILLI LIGHTS,48,2010-12-05 12:09:00,4.25,16353,United Kingdom,204.0,2010-12,False,Sunday,12
537126,20956,PORCELAIN T-LIGHT HOLDERS ASSORTED,1,2010-12-05 12:13:00,1.25,18118,United Kingdom,1.25,2010-12,False,Sunday,12
537127,85123A,WHITE HANGING HEART T-LIGHT HOLDER,128,2010-12-05 12:13:00,2.55,13831,United Kingdom,326.4,2010-12,False,Sunday,12
537129,22242,5 HOOK HANGER MAGIC TOADSTOOL,12,2010-12-05 12:15:00,1.65,13506,United Kingdom,19.799999999999997,2010-12,False,Sunday,12
537130,22835,HOT WATER BOTTLE I AM SO POORLY,2,2010-12-05 12:23:00,4.65,17796,United Kingdom,9.3,2010-12,False,Sunday,12
537131,22810,SET OF 6 T-LIGHTS SNOWMEN,6,2010-12-05 12:26:00,2.95,15716,United Kingdom,17.700000000000003,2010-12,False,Sunday,12
537133,21468,BUTTERFLY CROCHET FOOD COVER,1,2010-12-05 12:29:00,3.75,18156,United Kingdom,3.75,2010-12,False,Sunday,12
537134,22111,SCOTTIE DOG HOT WATER BOTTLE,12,2010-12-05 12:34:00,4.95,16983,United Kingdom,59.400000000000006,2010-12,False,Sunday,12
537135,22144,CHRISTMAS CRAFT LITTLE FRIENDS,3,2010-12-05 12:35:00,2.1,17059,United Kingdom,6.300000000000001,2010-12,False,Sunday,12
537137,84832,ZINC WILLIE WINKIE  CANDLE STICK,16,2010-12-05 12:43:00,0.85,16327,United Kingdom,13.6,2010-12,False,Sunday,12
537138,22571,ROCKING HORSE RED CHRISTMAS ,6,2010-12-05 12:44:00,0.85,17211,United Kingdom,5.1,2010-12,False,Sunday,12
537139,22423,REGENCY CAKESTAND 3 TIER,1,2010-12-05 12:47:00,12.75,17026,United Kingdom,12.75,2010-12,False,Sunday,12
537141,84947,ANTIQUE SILVER TEA GLASS ENGRAVED,6,2010-12-05 12:57:00,1.25,15570,United Kingdom,7.5,2010-12,False,Sunday,12
537144,84352,SILVER CHRISTMAS TREE BAUBLE STAND ,1,2010-12-05 13:00:00,16.95,15880,United Kingdom,16.95,2010-12,False,Sunday,13
537153,84836,ZINC METAL HEART DECORATION,12,2010-12-05 13:03:00,1.25,16718,United Kingdom,15.0,2010-12,False,Sunday,13
537154,22837,HOT WATER BOTTLE BABUSHKA ,18,2010-12-05 13:05:00,4.65,15808,United Kingdom,83.7,2010-12,False,Sunday,13
537156,84792,ENCHANTED BIRD COATHANGER 5 HOOK,3,2010-12-05 13:08:00,4.65,17858,United Kingdom,13.950000000000001,2010-12,False,Sunday,13
537158,22629,SPACEBOY LUNCH BOX ,4,2010-12-05 13:10:00,1.95,16393,United Kingdom,7.8,2010-12,False,Sunday,13
537159,22112,CHOCOLATE HOT WATER BOTTLE,6,2010-12-05 13:17:00,4.95,14527,United Kingdom,29.700000000000003,2010-12,False,Sunday,13
537160,22605,WOODEN CROQUET GARDEN SET,1,2010-12-05 13:18:00,14.95,14161,United Kingdom,14.95,2010-12,False,Sunday,13
537163,22738,RIBBON REEL SNOWY VILLAGE,10,2010-12-05 13:21:00,1.65,17863,United Kingdom,16.5,2010-12,False,Sunday,13
537176,22556,PLASTERS IN TIN CIRCUS PARADE ,2,2010-12-05 13:26:00,1.65,16411,United Kingdom,3.3,2010-12,False,Sunday,13
537192,22859,EASTER TIN BUNNY BOUQUET,2,2010-12-05 13:42:00,1.65,16402,United Kingdom,3.3,2010-12,False,Sunday,13
537193,22890,NOVELTY BISCUITS CAKE STAND 3 TIER,1,2010-12-05 13:49:00,9.95,15023,United Kingdom,9.95,2010-12,False,Sunday,13
537194,22619,SET OF 6 SOLDIER SKITTLES,80,2010-12-05 13:53:00,3.39,17402,United Kingdom,271.2,2010-12,False,Sunday,13
537196,22112,CHOCOLATE HOT WATER BOTTLE,1,2010-12-05 13:55:00,4.95,15426,United Kingdom,4.95,2010-12,False,Sunday,13
537197,22843,BISCUIT TIN VINTAGE GREEN,2,2010-12-05 14:02:00,6.75,12647,Germany,13.5,2010-12,False,Sunday,14
537199,22810,SET OF 6 T-LIGHTS SNOWMEN,6,2010-12-05 14:06:00,2.95,15894,United Kingdom,17.700000000000003,2010-12,False,Sunday,14
537200,21038,SET/4 MODERN VINTAGE COTTON NAPKINS,3,2010-12-05 14:17:00,2.95,15867,United Kingdom,8.850000000000001,2010-12,False,Sunday,14
537201,22781,GUMBALL MAGAZINE RACK,2,2010-12-05 14:19:00,7.65,12472,Germany,15.3,2010-12,False,Sunday,14
537202,48138,DOORMAT UNION FLAG,2,2010-12-05 14:25:00,7.95,14506,United Kingdom,15.9,2010-12,False,Sunday,14
537204,22297,HEART IVORY TRELLIS SMALL,6,2010-12-05 14:45:00,1.25,15555,United Kingdom,7.5,2010-12,False,Sunday,14
537205,22251,BIRDHOUSE DECORATION MAGIC GARDEN,12,2010-12-05 14:52:00,1.25,13034,United Kingdom,15.0,2010-12,False,Sunday,14
537208,90082B,DIAMANTE BOW BROOCH RED COLOUR,1,2010-12-05 15:12:00,6.35,15889,United Kingdom,6.35,2010-12,False,Sunday,15
537210,85123A,WHITE HANGING HEART T-LIGHT HOLDER,32,2010-12-05 15:15:00,2.55,15953,United Kingdom,81.6,2010-12,False,Sunday,15
537211,22666,RECIPE BOX PANTRY YELLOW DESIGN,6,2010-12-05 15:18:00,2.95,16143,United Kingdom,17.700000000000003,2010-12,False,Sunday,15
537212,20712,JUMBO BAG WOODLAND ANIMALS,10,2010-12-05 15:21:00,1.95,12720,Germany,19.5,2010-12,False,Sunday,15
537214,20963,APPLE BATH SPONGE,10,2010-12-05 15:35:00,1.25,16422,United Kingdom,12.5,2010-12,False,Sunday,15
537215,85124C,GREEN JUICY FRUIT PHOTO FRAME,12,2010-12-05 15:38:00,2.55,12747,United Kingdom,30.599999999999998,2010-12,False,Sunday,15
537216,22195,LARGE HEART MEASURING SPOONS,12,2010-12-05 15:40:00,1.65,15502,United Kingdom,19.799999999999997,2010-12,False,Sunday,15
537218,85016,SET OF 6 VINTAGE NOTELETS KIT,6,2010-12-05 15:46:00,2.55,12763,Japan,15.299999999999999,2010-12,False,Sunday,15
537219,21217,RED RETROSPOT ROUND CAKE TINS,2,2010-12-05 15:47:00,9.95,14081,United Kingdom,19.9,2010-12,False,Sunday,15
537221,22942,CHRISTMAS LIGHTS 10 SANTAS ,1,2010-12-05 15:54:00,8.5,17965,United Kingdom,8.5,2010-12,False,Sunday,15
537222,21385,IVORY HANGING DECORATION  HEART,1,2010-12-05 16:00:00,0.85,14404,United Kingdom,0.85,2010-12,False,Sunday,16
537223,22835,HOT WATER BOTTLE I AM SO POORLY,4,2010-12-05 16:10:00,4.65,13579,United Kingdom,18.6,2010-12,False,Sunday,16
537224,22829,SWEETHEART WIRE WALL TIDY,2,2010-12-05 16:24:00,9.95,13174,United Kingdom,19.9,2010-12,False,Sunday,16
537226,22811,SET OF 6 T-LIGHTS CACTI ,6,2010-12-06 08:34:00,2.95,15987,United Kingdom,17.700000000000003,2010-12,False,Monday,8
537227,22941,CHRISTMAS LIGHTS 10 REINDEER,2,2010-12-06 08:42:00,8.5,17677,United Kingdom,17.0,2010-12,False,Monday,8
537231,71477,COLOUR GLASS. STAR T-LIGHT HOLDER,4,2010-12-06 09:21:00,3.25,13652,United Kingdom,13.0,2010-12,False,Monday,9
537233,22652,TRAVEL SEWING KIT,20,2010-12-06 09:37:00,1.65,17428,United Kingdom,33.0,2010-12,False,Monday,9
537236,85048,15CM CHRISTMAS GLASS BALL 20 LIGHTS,4,2010-12-06 09:52:00,7.95,16858,United Kingdom,31.8,2010-12,False,Monday,9
537238,22565,FELTCRAFT HAIRBANDS PINK AND WHITE ,5,2010-12-06 10:03:00,0.85,16161,United Kingdom,4.25,2010-12,False,Monday,10
537239,22767,TRIPLE PHOTO FRAME CORNICE ,2,2010-12-06 10:05:00,9.95,18219,United Kingdom,19.9,2010-12,False,Monday,10
537241,22111,SCOTTIE DOG HOT WATER BOTTLE,9,2010-12-06 10:18:00,4.95,14293,United Kingdom,44.550000000000004,2010-12,False,Monday,10
537242,22615,PACK OF 12 CIRCUS PARADE TISSUES ,24,2010-12-06 10:19:00,0.29,14748,United Kingdom,6.959999999999999,2010-12,False,Monday,10
537243,22632,HAND WARMER RED RETROSPOT,12,2010-12-06 10:19:00,2.1,16638,United Kingdom,25.200000000000003,2010-12,False,Monday,10
537244,22027,TEA PARTY BIRTHDAY CARD,12,2010-12-06 10:20:00,0.42,17674,United Kingdom,5.04,2010-12,False,Monday,10
537246,22150,3 STRIPEY MICE FELTCRAFT,6,2010-12-06 10:27:00,1.95,12808,Portugal,11.7,2010-12,False,Monday,10
537247,22174,PHOTO CUBE,48,2010-12-06 10:34:00,1.48,13094,United Kingdom,71.03999999999999,2010-12,False,Monday,10
537248,84968F,SET OF 16 VINTAGE SKY BLUE CUTLERY,1,2010-12-06 10:36:00,12.75,15899,United Kingdom,12.75,2010-12,False,Monday,10
537250,84030E,ENGLISH ROSE HOT WATER BOTTLE,4,2010-12-06 10:43:00,4.25,12708,Germany,17.0,2010-12,False,Monday,10
537254,22149,FELTCRAFT 6 FLOWER FRIENDS,2,2010-12-06 11:01:00,2.1,15898,United Kingdom,4.2,2010-12,False,Monday,11
537255,22381,TOY TIDY PINK POLKADOT,5,2010-12-06 11:03:00,2.1,14443,United Kingdom,10.5,2010-12,False,Monday,11
537257,22910,PAPER CHAIN KIT VINTAGE CHRISTMAS,6,2010-12-06 11:10:00,2.95,17691,United Kingdom,17.700000000000003,2010-12,False,Monday,11
537258,21034,REX CASH+CARRY JUMBO SHOPPER,1,2010-12-06 11:16:00,0.95,17227,United Kingdom,0.95,2010-12,False,Monday,11
537262,22197,SMALL POPCORN HOLDER,100,2010-12-06 11:26:00,0.72,15039,United Kingdom,72.0,2010-12,False,Monday,11
537265,46000M,POLYESTER FILLER PAD 45x45cm,2,2010-12-06 11:26:00,1.55,15919,United Kingdom,3.1,2010-12,False,Monday,11
537298,21349,IVY HEART WREATH,4,2010-12-06 11:37:00,6.75,13497,United Kingdom,27.0,2010-12,False,Monday,11
537301,22470,HEART OF WICKER LARGE,4,2010-12-06 11:38:00,2.95,15860,United Kingdom,11.8,2010-12,False,Monday,11
537312,21868,POTTING SHED TEA MUG,72,2010-12-06 11:42:00,1.06,14189,United Kingdom,76.32000000000001,2010-12,False,Monday,11
537313,22699,ROSES REGENCY TEACUP AND SAUCER ,6,2010-12-06 11:42:00,2.95,15304,United Kingdom,17.700000000000003,2010-12,False,Monday,11
537332,21730,GLASS STAR FROSTED T-LIGHT HOLDER,6,2010-12-06 11:58:00,4.95,14344,United Kingdom,29.700000000000003,2010-12,False,Monday,11
537334,22726,ALARM CLOCK BAKELIKE GREEN,2,2010-12-06 12:06:00,3.75,16719,United Kingdom,7.5,2010-12,False,Monday,12
537335,20757,RED DAISY POCKET BOOK ,3,2010-12-06 12:15:00,0.85,15048,United Kingdom,2.55,2010-12,False,Monday,12
537346,20685,DOORMAT RED RETROSPOT,2,2010-12-06 12:21:00,7.95,15301,United Kingdom,15.9,2010-12,False,Monday,12
537350,21682,LARGE MEDINA STAMPED METAL BOWL ,4,2010-12-06 12:23:00,4.95,14708,United Kingdom,19.8,2010-12,False,Monday,12
537351,22215,CAKE STAND WHITE TWO TIER LACE,1,2010-12-06 12:23:00,8.5,16898,United Kingdom,8.5,2010-12,False,Monday,12
537359,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,12,2010-12-06 12:30:00,2.95,14825,United Kingdom,35.400000000000006,2010-12,False,Monday,12
537360,84946,ANTIQUE SILVER TEA GLASS ETCHED,72,2010-12-06 12:31:00,1.06,18113,United Kingdom,76.32000000000001,2010-12,False,Monday,12
537362,16016,LARGE CHINESE STYLE SCISSOR,2,2010-12-06 12:34:00,0.85,17596,United Kingdom,1.7,2010-12,False,Monday,12
537365,22652,TRAVEL SEWING KIT,10,2010-12-06 12:38:00,1.65,15078,United Kingdom,16.5,2010-12,False,Monday,12
537366,22569,FELTCRAFT CUSHION BUTTERFLY,10,2010-12-06 12:39:00,3.75,14085,United Kingdom,37.5,2010-12,False,Monday,12
537369,72131,COLUMBIAN CANDLE RECTANGLE,1,2010-12-06 12:41:00,1.95,17860,United Kingdom,1.95,2010-12,False,Monday,12
537370,22549,PICTURE DOMINOES,1,2010-12-06 12:44:00,1.45,13155,United Kingdom,1.45,2010-12,False,Monday,12
537371,90179C,BLACK FINE BEAD NECKLACE W TASSEL,1,2010-12-06 12:47:00,5.95,15028,United Kingdom,5.95,2010-12,False,Monday,12
537372,48187,DOORMAT NEW ENGLAND,4,2010-12-06 12:52:00,7.95,16919,United Kingdom,31.8,2010-12,False,Monday,12
537374,22415,WHITE TISSUE REAM,1,2010-12-06 12:55:00,7.95,17259,United Kingdom,7.95,2010-12,False,Monday,12
537375,18097C,WHITE TALL PORCELAIN T-LIGHT HOLDER,4,2010-12-06 12:55:00,2.55,17019,United Kingdom,10.2,2010-12,False,Monday,12
537376,22568,FELTCRAFT CUSHION OWL,24,2010-12-06 12:59:00,3.39,16722,United Kingdom,81.36,2010-12,False,Monday,12
537377,72802A,ROSE SCENT CANDLE IN JEWELLED BOX,12,2010-12-06 13:01:00,4.25,15882,United Kingdom,51.0,2010-12,False,Monday,13
537381,22865,HAND WARMER OWL DESIGN,10,2010-12-06 13:13:00,2.1,14667,United Kingdom,21.0,2010-12,False,Monday,13
537382,22727,ALARM CLOCK BAKELIKE RED ,3,2010-12-06 13:13:00,3.75,16710,United Kingdom,11.25,2010-12,False,Monday,13
537384,22633,HAND WARMER UNION JACK,10,2010-12-06 13:21:00,2.1,15984,United Kingdom,21.0,2010-12,False,Monday,13
537385,22423,REGENCY CAKESTAND 3 TIER,4,2010-12-06 13:22:00,12.75,14487,United Kingdom,51.0,2010-12,False,Monday,13
537388,85123A,WHITE HANGING HEART T-LIGHT HOLDER,12,2010-12-06 13:35:00,2.95,17682,United Kingdom,35.400000000000006,2010-12,False,Monday,13
537390,22816,CARD MOTORBIKE SANTA,12,2010-12-06 13:47:00,0.42,16658,United Kingdom,5.04,2010-12,False,Monday,13
537391,22423,REGENCY CAKESTAND 3 TIER,3,2010-12-06 13:53:00,12.75,16550,United Kingdom,38.25,2010-12,False,Monday,13
537392,M,Manual,5,2010-12-06 13:58:00,1.25,17068,United Kingdom,6.25,2010-12,False,Monday,13
537395,20983,12 PENCILS TALL TUBE RED RETROSPOT,1,2010-12-06 14:05:00,0.85,15356,United Kingdom,0.85,2010-12,False,Monday,14
537396,M,Manual,1,2010-12-06 14:08:00,35.0,17223,United Kingdom,35.0,2010-12,False,Monday,14
537397,22595,CHRISTMAS GINGHAM HEART,36,2010-12-06 14:19:00,0.85,16817,United Kingdom,30.599999999999998,2010-12,False,Monday,14
537399,22815,CARD PSYCHEDELIC APPLES,12,2010-12-06 14:31:00,0.42,13030,United Kingdom,5.04,2010-12,False,Monday,14
537400,22795,SWEETHEART RECIPE BOOK STAND,1,2010-12-06 14:36:00,6.75,17191,United Kingdom,6.75,2010-12,False,Monday,14
537409,21262,WHITE GOOSE FEATHER CHRISTMAS TREE ,6,2010-12-06 15:00:00,2.95,15194,United Kingdom,17.700000000000003,2010-12,False,Monday,15
537410,22834,HAND WARMER BABUSHKA DESIGN,72,2010-12-06 15:03:00,2.1,14409,United Kingdom,151.20000000000002,2010-12,False,Monday,15
537415,22960,JAM MAKING SET WITH JARS,6,2010-12-06 15:09:00,4.25,16654,United Kingdom,25.5,2010-12,False,Monday,15
